text,label
"This was a wonderfully clever and entertaining movie that I shall never tire of watching many, many times. The casting was magnificent in matching up the young with the older characters. There are those of us out here who really do appreciate good actors and an intelligent story format. As for Judi Dench, she is beautiful and a gift to any kind of production in which she stars. I always make a point to see Judi Dench in all her performances. She is a superb actress and a pleasure to watch as each transformation of her character comes to life. I can only be grateful when I see such an outstanding picture for most of the motion pictures made more recently lack good characters, good scripts and good acting. The movie public needs heroes, not deviant manikins, who lack ingenuity and talent. How wonderful to see old favorites like Leslie Caron, Olympia Dukakis and Cleo Laine. I would like to see this movie win the awards it deserves. Thank you again for a tremendous night of entertainment. I congratulate the writer, director, producer, and all those who did such a fine job.",1
"I have not read the other comments on the film, but judging from the average rating I can see that they are unlikely to be very complementary.<br /><br />I watched it for the second time with my children. They absolutely loved it. True, it did not have the adults rolling around the floor, but the sound of the children's enjoyment made it seem so.<br /><br />It is a true Mel Brooks farce, with plenty of moral content - how sad it is to be loved for our money, not for whom we are, and how fickle are our friends and associates. There are many other films on a similar subject matter, no doubt, many of which will have a greater comic or emotional impact on adults. It's hard for me to imagine such an impact on the junior members of the family, however.<br /><br />Hence, for the children, a 9/10 from me.",1
A good picture is worth all the words. This film has the most poetic scene ever dreamed of about people with Down's syndrome. And I won't spoil it by telling you. You'll want to see it yourself.<br /><br />Pasqual Duquenne is an amazing actor. I did not need to understand a single word he said to understand his meaning.<br /><br />The film has a magic of it's own. After watching it I understood better that we put too much value on achievement and not enough on the people we love. Passion and simplicity is all we need.,1
"Tiempo de Valientes fits snugly into the buddy action movie genre, but transcends its roots thanks to excellent casting, tremendous rapport between its leads, and outstanding photography. Diego Peretti stars as Dr. Silverstein, a shrink assigned to ride shotgun with detective Diaz (Luis Luque), who's been assigned to investigate the murder of two minor hoods who seem to have been involved in am arms smuggling conspiracy. Diaz has been suspended from duty, but he's the best man for the job and must have professional psychiatric help in order to be reinstated. Silverstein and Diaz soon find themselves enmeshed in a conspiracy involving Argentina's intelligence community and some uranium, and the film separates them at a crucial point that allows Silverstein to develop some impressive sleuthing skills of his own. Peretti and Luque are excellent together and remind me of screen team Terence Hill and Bud Spencer, though Peretti isn't as classically handsome as Hill. Remarkably, even at almost two hours in length Tiempo de Valientes doesn't wear out its welcome, and indeed writer-director Damian Szifron sets up a potential sequel in the film's charming coda. All in all, a wonderful and very entertaining action comedy that neither panders to the lowest common denominator nor insults your intelligence.",1
"And I'll tell you why: whoever decided to edit this movie to make it suitable for television was very ill-advised. EVERYTHING CONCERNING DRUGS IS CUT OUT AND COVERED UP!!! How do they do it, you might ask? Well, they don't do it very well, that's for sure. Anyway, instead of the marijuana which Cheech and Chong are supposed to have in their possession, they are said to have diamonds! Still, the characters go around in a haze of marijuana smoke stoning others along their way with no explanation whatsoever!",1
"Saw this in the theater in '86 and fell out of my chair laughing more than once. ""Beirut""...""What do you know about Beirut?""...""Beirut...he's the best damn baseball that ever lived.""<br /><br />You know how it's going to end but it has a great time getting there. The training scenes are very funny but the best scene may be the one when Jack and Reno are attempting to watch the Falcons v. Vikings Monday Night Football game while attempting a make-up dinner with their wives.<br /><br />Williams and Russell seem to have a lot of fun with this one and it's too bad that it's overlooked as a top notch comedy.",1
"after just having watched The Deer Hunter,which is a masterpiece,the movie Jacknife had big shoes to fill.it has same themes as The Deer Hunter,the devastating effects on a person after the Vietnam War.Robert De Niro is in this film,as in The Deer Hunter and is very good here,as is Kathy Baker.but this movie belongs to Ed Harris,who gives a powerful,emotional and impactful performance.the movie is based on a stage play,and there are one or two scenes where that felt obvious to me.by that i just mean that for those one or two scenes it felt like i was watching a stage play.that was not that big a deal,and doesn't really diminish the film.i actually really liked this movie.it's not an epic like The Deer Hunter.they are about similar era and have similar themes,but they are two very different films.i thought The Deer Hunter was great,and i also think this movie was great.it's the acting in this one that makes it so great.for me,Jacknife is a 10/10",1
"This is a quite slow paced movie, slowly building the story of an ex stripper who begins a new family life with a complete stranger. The viewer slowly feels that there's something wrong here ...<br /><br />I really loved this movie even though it leaves a slight bitter taste in the end. It is clever, well paced and very well acted. Both Philippe Toretton and Emmannuelle Seigner are deeply into their characters. <br /><br />The little son ""pierrot"" is also very touching.<br /><br />A thriller which does not seem like one. A very unconventional movie, very particular atmosphere throughout the whole movie though you might feel awkward a few times with a couple of scenes.<br /><br />i'll give it a 8/10 !!",1
"I saw this movie when I was a child. It blew me away. This was before the days of television, so a movie of this magnitude, could send a young kid into orbit. It so impressed me, that I went to see this movie for twelve consecutive days. The special effects used at this time were far ahead of its' time. Sabu was a real delight, as was Rex Ingram as the Genie. I found myself singing ""I want to be a sailor"" for months after the film left town. I would recommend this movie to any and everyone. I forgot to mention Conrad Veidt, who was as villainous a character as you'd ever want to meet. Also, June Duprez was never lovelier than she was in this picture. The color was outstanding. Give this movie an AAA!",1
"I saw the long day's dying when it first came out at the cinema, I thought the film gave a good soldiers point of view, it gave a realistic account, of men at war. The storyline moves at a nice pace, showing a group of men behind enemy lines, and trying to return back to their own lines with an enemy prisoner. The characters are well developed, and believable.<br /><br />David Hemmings is a good actor and plays the leading role with conviction, as does Alan Dobie (as German Helmut) I was surprised, that i have been unable to find this film on VHS or DVD, and I feel it has become the forgotten film, which is sad , as it is superior to many other war films I have seen.",1
"This movie is a great way for the series to finally end. Peter (the boy from Puppet Master III) is all grown up and is now the Puppet Master. Well, this girl comes to destroy the puppets and learn Toulon's secrets but instead she listens to the story about the puppets. Most of this movie is footage from Puppet Master II, Puppet Master III, Puppet Master 4, Puppet Master 5, Curse of the Puppet Master, and Retro Puppet Master (sorry... But I guess Paramount wouldn't let them use scenes from 1). Personally I wish Puppet Master Vs. Demonic Toys would finally be made but the way this movie ends they basically say ""This is THE final movie in the series...""",1
"I saw this when on The Wonderful World of Disney as a kid, so I didn't recall much of it. As I watched it recently, I sat there thinking, ""This is the weirdest thing I've seen"".<br /><br />The 'traveling' scenes look like something caused by an LSD overdose. The animated characters are mostly oddly colored/voiced versions of Jungle Book and Robin Hood characters. Some not-so-Disney things I noticed: kids being threatened at knife point and prostitutes(during the Portobello Road song).<br /><br />It was very entertaining, though the musical numbers were long and I can see little kids getting bored with them. Also, the subject manner was a bit dark, seeing as it was set during WW2.",1
"Listening to the soundtrack at the moment, the images come back with a vividness that makes my longing for a dry eye very strong (in order to be able to type this). I've seen it twice thus far, and I should be ashamed for having seen it *only* twice.<br /><br />I've seen all Miyazaki & Studio Ghibli films, and they are invariably nothing less than masterpieces (except maybe for Nausicaa which was, even in the non-cut up version too premature compared to the nec-plus-ultra manga). Still, their strength sometimes becomes their weakness, as they tend to get too naive/positive (Chihiro), or, with more nuance, a bit too explicit/moralist (Mononoke). At least, compared to for example the other Ghibli master Takahata (Grave of the Fireflies / Only Yesterday / Raccoon Wars). But not this one.<br /><br />In Laputa, Miyazaki pours all the brilliant storytelling that tellers of tales have gathered and perfected over the ages, combined with a bit of morale, but nicely interwoven with not only a completely transcendental atmosphere, but also with the humor and amusement of for example Totoro. Every single main character is perfectly portrayed with their doubts and fears and their qualities that help them overcome difficulties. The pacing is so perfect that I know of nothing except a black hole that would be able to exert such a gravitational pull on your whole being. The story sets out as an action flic with mysteries hinted at, but when the girl falls from the sky, unconscious, floating with the stone, and the main theme kicks in, you get a glimpse of the grand mystery you're about to uncover, but the story then settles and gradually, over a number of carefully selected scenes of action and serene beauty, builds to an unforgettable climax of melancholy, hope, beauty - like, following days of sombre gloom, finally seeing the horizon on a clear morning, knowing the path walked, seeing the distance ahead, but smiling at the mere fact of being able to catch a glimpse of it.<br /><br />It is so like an exploding white light in your skull that if by the time the credits start rolling you have kept your eyes dry and your mind numb, you should see a therapist.<br /><br />Despite the fact that technically-image-wise some more recent Miyazakis might be more overwhelming, this to me remains his undisputed masterpiece. If you take a fraction of a second to realise that this was made back in 1986, you can only come to the conclusion that Hayao Miyazaki is a genius like a star that appears only once every 200 years. This of course has been suggested before, but to me this is his only film that can, on its own, fully illustrate that simple fact. If you miss this during your lifetime, you'll die with a huge gap - which would be a pity, as the coffin costs the same.",1
"When it comes to creating a universe George Lucas is the undisputed master and his final Star Wars film is very, very good (and more appropriately rated in comparison to the two previous films in the original saga). Having recently seen Revenge of the Sith really puts this movie in perspective. The final battle seems even more climactic knowing what Anakin Skywalker went through at the manipulative hands of the Emperor. It also makes the final battle between Luke and Vader more bitter considering the love he felt for Padmé and the love she felt for her children. Actually while the new films (especially Episode II) are inferior to the original films they are good for one reason only. They make the old films seem even better.<br /><br />Mark Hamill does an exceptional job in this movie. He really brings the changes Luke has gone through seem real. In all fairness I believe that he should have become a big actor based on these films because he really does a great job. Harrison Ford is still good. However, you can feel that he has done Raiders and Blade Runner in between the two final chapters of Star Wars because he seems to have grown quite a bit. He adds more comedy (obviously inspired from Raiders) to the character which works brilliantly. In short Han Solo is better than ever. Carrie Fisher was never really a good actress but she does a decent job and is certainly passable. Ian McDiarmid appears in this film and having seen Episode III I can safely say that he is one of the most accomplished villains ever. James Earl Jones still provides the voice for Vader and he is still very, very good.<br /><br />In terms of how the movie looks its pretty safe to say that the Star Wars universe looks better than in either of the previous (two) movies but this was always Lucas' forté so that is really to be expected. The final battle over Endor is very well made both in terms of the general effects and tension wise. It was also a nice touch that Lucas decided to have three battles take place at the same time as it added to the overall tension of the climax. <br /><br />The only thing I feel is dragging the movie down from an otherwise deserved 9 are the Ewoks. These little creatures are so annoying they almost ruin every scene they are in. Besides I find it to be a little to kiddy when a group of teddy bears with bows and arrows can defeat a squadron of Storm Troopers with laser guns and mighty machinery.<br /><br />All in all Return of the Jedi is a very good movie but the fact that Richard Marquand is a less accomplished director than Irvin Kershner does that the overall feel of the movie is less than brilliant. Also George Lucas' stupid decision to add the Ewoks to the universe does that the film falls short of brilliance.<br /><br />8/10",1
"Three girls (an all-female media-crew, including cult-actress Barbara Bach, no less) visiting a small town to cover a festival, end up renting rooms in a house they should have avoided like the plague. Well-made little shocker, suffering a bit from some redundant dialogue-scenes and a rather thin plot-line (that doesn't do very well in hiding its secrets). One underlying theme in particular is quite disturbing (as in: vintage shock-material), and this is basically what the film thrives on. Performances & cinematography are pretty much above par (compared to many other late 70's/early 80's films in the same vein), but what really makes me recommend this film is the fairly long climax-scene in the basement-setting. From the moment that ""Keller Junior"" character was introduced, his performance made my jaw drop open and it didn't close until the end of the film. A very pleasant surprise to see actor Sydney Lassick (who was funnily wacko in ""One Flew Over The Cuckoo's nest"", and now utterly demented in ""The Unseen"") take on one of the leading roles.",1
"I loved this film, seen this evening on a movie theatre big screen! The audience laughed out loud at some very interesting things, and the fast pace was most enjoyable.<br /><br />I do, as a singer and musical director, question one section of Roby Keeler's vocal in ""By a Waterfall."" The key modulated, and she was suddenly singing much lower, in a very mellow voice that bore no resemblance to the somewhat tin-like higher twitter voice she used in all her other vocals.<br /><br />Does anyone know if this was overdubbed by another singer? It sounds it to me. I would love to know.<br /><br />Thanks so much.",1
"The Three Stooges has always been some of the many actors that I have loved. I love just about every one of the shorts that they have made. I love all six of the Stooges (Curly, Shemp, Moe, Larry, Joe, and Curly Joe)! All of the shorts are hilarious and also star many other great actors and actresses which a lot of them was in many of the shorts! In My opinion The Three Stooges is some of the greatest actors ever and is the all time funniest comedy team! <br /><br />This is a good Three Stooges short. It funny and its cast includes Christine McIntyre,Symona Boniface, Gino Corrado, Fred Kelsey, Sam Flint, Chester Conklin, Theodore Lorch, Lynton Brent, Judy Malcolm, Vernon Dent, John Tyrrell, Heinie Conklin, and Bess Flowers. The Stooges performed very well in this short! I recommend this one!",1
The Cure uses voice over to create an intense mood. Although the VO accounts for all of the film's lines it amazingly does not take away from the visual story. The use of multiple film stocks add a lot of texture to the story. The choice of combining b & w and color worked nicely to enhance the leaps in time. The ending will make you jump despite being able to anticipate the result. I was especially enjoyed the thrill of the film's suspense. The close-ups for the love scene are also lovely and reflect a tasteful eye. The piece is quite short but accomplishes a lot. The tight editing really helps to show off what a short film can do. Worth watching more than once!,1
"At long last! One of Michael Jackson's most well known and beloved films comes to DVD! In Michael Jackson Moonwalker, (Michael Jackson) stars as Michael. A man with powers that are not of this world. Michael must save Sean (Sean Lennon), Katie (Kellie Parker), Zeke (Brandon Quintin Adams), and the rest of the worlds children from drug lord Frankie Lideo aka Mr. Big (Joe Pesci) who's mission in life is to get all of the worlds children hooked on drugs! A NOTE TO PEOPLE IN THE USA LOOKING FOR THIS FILM ON DVD: Make sure when buying this film on DVD you buy Warners Product #WK00817 as NTSC Region 3 which plays on North American NTSC Region 1 players.",1
"The third collaboration for Karloff and Lugosi sees a move away from Poe and into the realm of the science fiction serial. Karloff plays Dr. Janos Rukh, creator of a device that can capture light rays through his telescope in the Carpathian Mountains and translate them into pictures that form a visual history of the universe.<br /><br />Before several guests, including Lugosi as Dr. Benet, an astro-chemist who had previously scoffed at Rukh's theories, he demonstrates the existence of an unknown radioactive element, here termed ""Radium X"", contained in a meteor that fell to Earth in darkest Africa several thousand years ago. Karloff joins the expedition to prove his theories, but Radium X is a tricky compound - it levels mountains at long range, and cures blindness at short range. Rukh is careless, however, and poisons himself, glowing in the dark rather like those old Ready Breck commercials! Dr. Benet is on hand to devise a counter-active for the radiation, but combination of poison and cure drives Rukh insanely paranoid. Convinced he has been cheated, he seeks out the members of the expedition in Paris, including his estranged wife, and his very touch while in his radioactive state means death...<br /><br />Along the way we get the old pseudo-scientific idea that a dead person's eyes record the image of their killer (a remarkably distinct Karloff!) and the Radium X device used to symbolically melt statues that represent the expedition members. And even a touch of James Whale in a cockney landlady in Paris!<br /><br />The Invisible Ray is great fun, aside from the Gothic opening it's interesting to see Universal move the action around to Africa and Paris. The film lacks pace, but is always absorbing. Karloff slightly overdoes his performance but Lugosi is terrific. Universal used the basic story outline again in Man Made Monster, this time with Lon Chaney Jr. as the glowing menace (this time caused by electricity) and Lionel Atwill as a much madder doctor than Lugosi is here. The Invisible Ray is a sombre and clever little film with much to admire. Not as famous as other Universal Horrors, perhaps, but it works and is highly entertaining.",1
"The plot had some wretched, unbelievable twists. However, the chemistry between Mel Brooks and Leslie Ann Warren was excellent. The insight that she comes to, ""There are just moments,"" provides a philosophical handle by which anyone could pick up, and embrace, life.<br /><br />That was one of several moments that were wonderfully memorable.",1
"In the very first episode of Friends, which aired 22 Sept 1994 ""The One Where Monica Gets A Roommate"" there is a song playing as Rachel sits in the window towards the end of the show, the line that plays is: ""If you ever need holding"".... does anyone know the artist singing or the title of the song? It is seems as if it is a great song....I would love to get a copy of it. Thanks for the assistance. I am looking for the album/cd it is on so I can purchase it. <br /><br />I have the shows which are available for purchase and enjoy this show over and over again. It just seemed to be believable...thanks for the hours of entertainment you have provided over the years.",1
"The entire 10:15 minute presentation is done in a very non-threatening and non-medical way that even preteen children can easily understand. It dispels many of the myths surrounding menstruation that were going around in those days (1946) While sex is not explicitly mentioned, the part about fertilization is. This is also, purportedly, the first Hollywood production to ever use the word ""vagina"" in the dialogue.<br /><br />It is cute how the animated character is shown topless in the shower in a purely animated character way with no defining features as was the way of the day. Many of the Betty Boop cartoons showed her undress without revealing any defining features either. Max Fleischer was a bit of a card and did this with many of the Betty Boop cartoons which required frame-by-frame viewing to find them.<br /><br />There is no mention at the beginning or end of the film as to who the female narrator is. In fact, there are no credits whatsoever other than those mentioning Kotex and Kimberly-Clark Corporation.<br /><br />This title is nearly impossible to attain; but for those who are Bittorrent downloaders, it can be found out there in the ether. This is one of those ""keepers"" that will become increasingly hard to find as older short subject features fade into obscurity.",1
all the acting done in the first season has been really amazing. the first look you get of Max and Zach is through Geneva Locke and Chris Lazar or as i like to call them the minis. the minis do the best acting job that i have ever seen kids do. the main actors and actresses i.e. Jessica Alba Michael Weatherly etc. make you forget you are watching a fictional t.v. show they seem to make this show come alive. all in all this is the best show i have ever watched,1
"I thought this film was just about perfect. The descriptions/summaries you'll read about this movie don't do it justice. The plot just does not sound very interesting, BUT IT IS. Just rent it and you will not be sorry!!",1
"Preston Waters is off to a bad summer. Besides his birthday coming up, nothing else looks promising.<br /><br />First he has to share his own room with his brothers who are going to run a business. They can't do it in their rooms because they don't have enough space. Off to a birthday party he only gets $6 tokens while others get $32, $35, and even $50. When one of his birthday cards comes early, he only gets a check made out for $11.<br /><br />Going to the bank he learns he needs $200 at least to start an account. Leaving the bank, a bully steals the check. Pursuing after the kid nearly gets him run over (definately his bike gets ruined) by a criminal named Quigley (played by Miguel Ferrer). Quigley's just come from the bank too from giving the owner $1,000,000 to give to this guy tomorrow. Quigley starts to write a check for the damage, but only succeeds in writing his name before a police car circles the area. Afraid, he gives Preston the check, informs him to give it to his dad to finish out.<br /><br />That evening though, Preston tells his dad that he doesn't want a new bike, he wants his own room back, better yet his own house. His father confines him to his room for the rest of the evening. Moping in his room Preston figures things can't get any worse he realizes that he forgot about the check as it's still in his shirt pocket. It's blank.<br /><br />Using the computer and after careful consideration, he makes it out for $1,000,000. The next day, while trying to cash it at the bank he's taken to the owner who thinks he's the person he's supposed to give the $1,000,000 and does. He's not though as the real person named Juice comes in a moment later.<br /><br />Now the three have to track Preston down.<br /><br />Meanwhile, Preston has fun buying all sorts of stuff including his own house and even going on dates with a disguised bank lady who's really and FBI agent (who's trying to track the 3 bad guys down). He makes this person up named Mr. Macintosh who he works for and even plans a party for him on his birthday.<br /><br />But eventually things catch up (the money runs out, the bad guys get him).<br /><br />Overall, a pretty funny flick. Miguel Ferrer plays his role very good. If you enjoyed him in Another Stakeout, you'll love him here. He does all sorts of wicked crazy things.<br /><br />Rick Ducommun (the stressed out boss from Ghost in the Machine) plays a wonderful friendly chauffeur in this movie.",1
"On the surface, this is an above-average post-war romantic comedy. Beneath the veneer, it is MGM character actor stunt-casting at its funniest.<br /><br />The leads are straightforward, but all the secondaries are cast much against type. Margaret Hamilton (aka Wicked Witch of the West), Edward Everett Horton (professional obsessive-compulsive fussbudget), and Sig Ruman (the Marx Brothers' nemesis in _Night In Casablanca_ and the always-wonderful _Night At The Opera_), playing a well-intentioned gang trying to bring the two leads together, instead of driving them apart as their ""usual"" characters would do.<br /><br />It also pokes fun at many romantic-comedy conventions, which is another indication that this could be not so much a ""straight"" romantic comedy, as it is a wry send-up of the many post-war romantic comedies & their 2-dimensional, stock characters.<br /><br />I've seen it only once, with interruptions, so I can't be positive, but this movie may be one of those that worked better in the context of the time at which it was made, but is less successful now that viewers ""see"" these secondary characters through a completely different lens. I'm assuming this is the case when I give it 9 stars. I thought it was hysterical.",1
"""The sweet is never as sweet without the sour."" This quote was essentially the theme for the movie in my opinion. Tom Cruise plays a young man who was handed everything in his life. He takes things for granted and it comes around full swing in this great movie with a superb twist. This film will keep you engaged in the plot and unable to pause it to take a bathroom break.<br /><br />Its a movie that really makes you step back and look at your life and how you live it. You cannot really appreciate the better things in life (the sweet), like love, until you have experienced the bad (the sour). The theme will really get you to ""open your eyes"".<br /><br />Only complaint is that the movie gets very twisted at points and is hard to really understand. I think the end is perfect though. I recommend you watch it and see for yourself.",1
"This movie was great and I would like to buy it.The boy goes with his grandfather to catch a young eagle. the boy has to feed and care for the eagle until it is old enough to be sacrificed for the crops. the boy saves the eagle from being killed and runs away from the tribe.The eagle helps feed him by catching a duck from a small pond the boy scares up. Later the boy shoots a deer that a bully kid was claiming because their arrows were marked very close the same. Only until they check the thickness of the red lines do they determine who actually got the deer. But this was unfortunate because it made the other boys even crueler to him,and at the end he is being chased up onto a cliff but when you think he will fall off his pure love for the eagle transforms him into a golden eagle with only a necklace as a reminder of who he was.Please if anyone knows where I can buy this movie let me know.I haven't seen it for over 30 years,but still remember parts of the movie.deniselacey2000@yahoo.com",1
"Well, I am delighted to hear a rumor that this may finally be issued on DVD. When that will happen, I don't know, but I will grab it when it's released.<br /><br />In my humble opinion, this is Errol Flynn's most entertaining film, especially when ""Gentleman Jim"" Corbett's ring career begins in the film. Then it goes from a good film to a great one.<br /><br />Few people could play arrogant men and still come off as a likable good guy as well as Flynn could and this film is a perfect example of that. Reportedly, this was Flynn's favorite role and I believe that. You can just sense how much fun he was having here. Ward Bond also looks like he was really enjoying his role playing the famous John L. Sullivan. Bond, too, was never better.<br /><br />There is just the right amount of action boxing scenes in here and they are pretty well done, too. Corbett's family is fun to watch, too, as they carry on in the stands during Jim's matches. Out of the arena, Corbett's family's constant arguments and yelling can get a little too loud and annoying but they set the stage for a fitting conclusion.<br /><br />And speaking of the conclusion, Sullivan's speech to Corbett after the big fight is very touching and the highlight of the film. Some mean-spirited critics (Variety, for example) didn't like that ending nor the fact that much of the film is fictionalized but - duh - most films are fictionalized, like it or not. And, in this case, it made for a nice story and nice ending. (In real life, Corbett was a very soft-spoken true gentleman, not anything like Flynn's portrayal, but Flynn still make him a good guy.)<br /><br />This is one of the more entertaining classic films I have ever watched and I eagerly wait for the DVD.",1
"Go way back to page ten of this review section, and work your way back up. Go ahead; I'll wait.<br /><br />Done? Well, then you've probably noticed the same trend that I have. You could nitpick all day long about the lame jokes, dated timing and obviously derivative plot points and shtick in 'Bogus', but this movie seems to be one of those 'hate me now, love me later"" flicks.<br /><br />Bill and Ted's biggest problem was that the original appealed to those 80's kids who followed the tends and considered themselves on the cutting edge of fashion. That worked fine for the original, but obviously bombed in 1991, when no self-unrespecting slacker would be caught dead wearing anything but flannel or admitting he liked anything about the 80's. As Ted would put it: ""Dude, this is a totally deep hole. Wanna play 20 questions?"" <br /><br />They say nostalgia goes in 20 year cycles, and that certainly seems to be the case here. Here in 2010, those of use who grew up with Cindi Lauper and Megadeth are beginning to look back to appreciate some of those pivotal films that (like it or not) made us who we are. If you're one of those who look at 'Bogus' as if it were an outdated (""Fa gs!"") ripoff, then you're missing the point and probably spent six years growing facial hair, wearing flannel and looking like you just crawled out of bed.<br /><br />In self-referencing its own origins (the Star Trek episode"" and and time traveling with a phone booth), B&T makes no attempt to hide its creators' love for homage. Quentin Tarantino, anyone? I'm not saying 'Bogus' is 'True Love,' but I do think it needs to be appreciated for what it is: a fun snap-shot of our society at a time before child psychology, Ritalin, anti-smoking ads, terrorist paranoia and the proliferation of media fear-mongering. <br /><br />So, for all of you B&T haters out there...turn off your Screaming Trees CD, get that hair out of your face, go to the beach and lighten up. Narcissistic depression and intellectual ennui are SO corporate.",1
"I saw this film first on my way home from Paris to Newark aboard Air France in August 1996. The film itself I believe is quite a masterpiece. It's the kind of film that people should be making. I still think Daniel Auteuil is one of the sexiest actors around. In this French film, he plays a divorced father and businessman who has lost his zest for life until he across a Down Syndrome man who lives in an institution with other Down Syndrome patients. The actors including the actor who actually has Down Syndrome create a believable friendship and relationship between these two unlikely men. Daniel's life and ours changes forever with the Down Syndrome man. He realizes that life is not just work and not play but for the living and loving and that's what life should be all about. The ending is kind of silly though but I still think it's one of my favorite movies. It's enough to bring a tear to your eye.",1
"Another small piece of the vast picture puzzle of the Holocaust is turned face up in this docudrama about the Rosenstrasse Protest in Berlin, an event I had not known of, that began in late February, 1943. The details are given in an addendum that follows this review.<br /><br />The film narrative sets the story of this protest within another, contemporary story that begins in New York City, in the present. Here a well off, non-observant Jewish woman, whose husband has just died, shocks her children and others by insisting on an extremely orthodox mourning ritual. She goes even further, demanding that her daughter's non-Jewish fiancé leave the house.<br /><br />The distressed daughter, Hannah (Maria Schrader) then learns for the first time from an older cousin that during WWII, in Berlin, her mother, then 8 years old, had been taken in and protected by an Aryan woman. Hannah drops everything, goes to Berlin, and finds this woman, Lena Fischer, now 90. Hannah easily persuades the woman to tell her story. It all seems rather too pat.<br /><br />The film thereafter improves, focusing through long flashbacks primarily on the events of 1943 that surrounded the protest, in which the fictitious central character is the same Mrs. Fischer at 33 (played magnificently by Katja Riemann), a Baroness and accomplished pianist who is married to Fabian (Martin Feifel), a Jewish concert violinist, one of the men detained at the Rosenstrasse site.<br /><br />The narrative does briefly weave back to the present from time to time and also ends in New York City once again. While scenes in the present are color saturated, the 1943 scenes are washed out, strong on blue-gray tones.<br /><br />The quality of acting is generally quite good, what we might expect given the deep reservoir of talent in Germany and the direction of Margarethe von Trotta, New German Cinema's most prominent female filmmaker, herself a former actress.<br /><br />The story of the protest is told simply. Only one feature is lacking that would have helped: still-text notes at the end indicating the eventual outcome for those people taken into custody at Rosenstrasse, an outcome that was, as the addendum below makes clear, incredibly positive.<br /><br />""Rosenstrasse"" has not fared well in the opinions of most film critics. Overly long, needlessly layered, purveyor of gender stereotypes, manipulative with music: so go the usual raps. It is too long. But I found in this film an austere, powerful, spontaneous and entirely convincing voice of protest from the women who kept the vigil outside the place on Rosenstrasse where their Jewish relatives and others were detained. I found nothing flashy, contemporary or manipulative in this depiction.<br /><br />The very absence of extreme violence (no one is shot or otherwise physically brutalized) intensified my tension, which increased incrementally as the film progressed. You keep waiting for some vicious attack to begin any minute. The somberness of the film stayed with me afterward. I awoke often later in the night I saw the film, my mind filled with bleak, melancholic, chaotic images and feelings conjured by the film. For me, that happens rarely. (In German and English). My rating: 8/10 (B+). (Seen on 05/31/05). If you'd like to read more of my reviews, send me a message for directions to my websites.<br /><br />Add: The Rosenstrasse Protest: Swept up from their forced labor jobs in what was meant to be the Final Roundup in the national capital, 1700 to 2000 Jews, mostly men married to non-Jewish women, were herded into Rosenstrasse 2-4, a welfare office for the Jewish community in central Berlin.<br /><br />Because these Jews had German relatives, many of them highly connected, Adolf Eichmann hoped that segregating them from other prisoners would convince family members that their loved ones were being sent to labor camps rather than to more ominous destinations in occupied Poland.<br /><br />Normally, those arrested remained in custody for only two days before being loaded onto trains bound for the East. But before deportation of prisoners could occur in this case, wives and other relatives got wind of what was happening and appeared at the Rosenstrasse address, first in ones and twos, and then in ever-growing numbers.<br /><br />Perhaps as many as six thousand participated in the protest, although not all at the same time. Women demanded back their husbands, day after day, for a week. Unarmed, unorganized, and leaderless, they faced down the most brutal forces at the disposal of the Third Reich.<br /><br />Joseph Goebbels, the Gauleiter (governor or district leader) of Berlin, anxious to have that city racially cleansed, was also in charge of the nation's public morale. On both counts he was worried about the possible repercussions of the women's actions. Rather than inviting more open dissent by shooting the women down in the streets and fearful of jeopardizing the secrecy of the ""Final Solution,"" Goebbels with Hitler's concurrence released the Rosenstrasse prisoners and even ordered the return of twenty-five of them who already had been sent to Auschwitz! <br /><br />To both Hitler and Goebbels, the decision was a mere postponement of the inevitable. But they were mistaken. Almost all of those released from Rosenstrasse survived the war. The women won an astonishing victory over the forces of destruction. (Adapted from an article posted at the University of South Florida website, ""A Teacher's Guide to the Holocaust."")",1
"This is one of my favorite family movies. Loved it when I was little and it still holds up with me now that I'm older. I still laugh at all the same old jokes and might even shed a tear a times. I never have much cared for animals talking, or at least UN-animated ones but this one I'll stand up for. It's a pretty old movie but it will always hold a place in my heart.<br /><br />There aren't any other live animal movies that I can think of at the moment that I even could compare with, let alone like as much as this one. I might be giving too much praise to this movie but I don't think show. I really holds that great message that"" Home is where the heart is."" Or at least that's the message I gained from it. Definitely recommended for a good old family movie night.",1
